3.225096497198542969e+12 1.484508293780931708e-03 4.135826282566759766e+12 9.733689217997226620e-04 1.920314152805976807e+12 2.137099626330420197e-03
3.485066386130624512e+12 1.380489756988622545e-03 4.392917351214239746e+12 9.185324757705703004e-04 2.062079022558620850e+12 1.987784584773629078e-03
3.765992033505892578e+12 1.283586144190328919e-03 4.665989704631098633e+12 8.602872887674784062e-04 2.214309512359223145e+12 1.874985983801575815e-03
4.069562649616161133e+12 1.192852849943882524e-03 4.956036770804599609e+12 7.984214667698029356e-04 2.377778233949884277e+12 1.755408953264596351e-03
4.397603609302712402e+12 1.108509717325801116e-03 5.264113731153061523e+12 7.471820647451687426e-04 2.553314836200107422e+12 1.647872315081900770e-03
4.752087427963895508e+12 1.029403496413192802e-03 5.591341359240017578e+12 7.089697401252425006e-04 2.741810215803745605e+12 1.533410264333187308e-03
5.135145622320654297e+12 9.560325671095713232e-04 5.938910098110704102e+12 6.683820625042816155e-04 2.944221038825555664e+12 1.435180058469174257e-03
5.549081527260030273e+12 8.871024819565864750e-04 6.308084391083453125e+12 6.252713752836485013e-04 3.161574596045443359e+12 1.330020269190332035e-03
5.996384145823499023e+12 8.233164600038167654e-04 6.700207281751783203e+12 5.862156580179057452e-04 3.394974016742696289e+12 1.249484616470756312e-03
6.479743115621101562e+12 7.632926549326319405e-04 7.116705299931661133e+12 5.586148295330515450e-04 3.645603867381393555e+12 1.163003516595280569e-03
7.002064881664259766e+12 7.078794536384928893e-04 7.559093651328545898e+12 5.292982794472612159e-04 3.914736163612116699e+12 1.086366238344160882e-03
7.566490172864878906e+12 6.556503542656694520e-04 8.028981729804723633e+12 4.981593551427103504e-04 4.203736826102422363e+12 1.004421579112343716e-03
8.176412887287202148e+12 6.075506745130536965e-04 8.528078972299523438e+12 4.667800060147888458e-04 4.514072612961050781e+12 9.341926709694368339e-04
8.835500499709708984e+12 5.621430397572305766e-04 9.058201077703341797e+12 4.410216553059570586e-04 4.847318563940124023e+12 8.597687575000433893e-04
9.547716114208066406e+12 5.204308933401831892e-04 9.621276612308578125e+12 4.136621150263146158e-04 5.205165994196488281e+12 7.991878066880855024e-04
1.031734229436159570e+13 4.809923564377920069e-04 1.021935402586867969e+13 3.846018520935379128e-04 5.589431078182833984e+12 7.359154061656161859e-04
1.114900681437497266e+13 4.448581318146673240e-04 1.085460910378919922e+13 3.543424366271557126e-04 6.002064067234199219e+12 6.921226989125004499e-04
1.204771048595610156e+13 4.107032942368569941e-04 1.152935288256124219e+13 3.365992993119541082e-04 6.445159187631643555e+12 6.482607714129043699e-04
1.301885722827544141e+13 3.793776474302942413e-04 1.224604005723440430e+13 3.177532138016705868e-04 6.920965269378505859e+12 6.063586124584129620e-04
1.406828656181536914e+13 3.498389495085016030e-04 1.300727791151399023e+13 2.977356186745353027e-04 7.431897159633208984e+12 5.622606530629795357e-04
1.520230872149857617e+13 3.227157544457732183e-04 1.381583580297135352e+13 2.764736905964038007e-04 7.980547978724910156e+12 5.258466349573038103e-04
1.642774260022802539e+13 2.972060614891690084e-04 1.467465523787273438e+13 2.619773025695290992e-04 8.569702280954839844e+12 4.891232333755146048e-04
1.775195675099703125e+13 2.737569969154786073e-04 1.558686057227972656e+13 2.475488363269045893e-04 9.202350186977562500e+12 4.544386797665510877e-04
1.918291369411248047e+13 2.517624710514760299e-04 1.655577037835116992e+13 2.322234683403889474e-04 9.881702559488470703e+12 4.184555038733904714e-04
2.072921779595369922e+13 2.315242364668538438e-04 1.758490951719600586e+13 2.159454454395040145e-04 1.061120729923809961e+13 3.890386773425573929e-04
2.240016700716142969e+13 2.125950751393680010e-04 1.867802196219930859e+13 2.035805672485182572e-04 1.139456684407960742e+13 3.603807143709175523e-04
2.420580877135978516e+13 1.951612822354692998e-04 1.983908441947030078e+13 1.921388642239684125e-04 1.223575695986268555e+13 3.347231983380675275e-04
2.615700044059121484e+13 1.789036146320870113e-04 2.107232079496528906e+13 1.799859225117272379e-04 1.313904691854227344e+13 3.090858125855992442e-04
2.826547456074338281e+13 1.639177156197316003e-04 2.238221756091415234e+13 1.670775301208197864e-04 1.410902116591179883e+13 2.887565338563000258e-04
3.054390941953026562e+13 1.499865529141709473e-04 2.377354007745481641e+13 1.570247950934433611e-04 1.515060258893059570e+13 2.700623262325209818e-04
3.300600528123344922e+13 1.371356480397111204e-04 2.525134992885248047e+13 1.488171175671426346e-04 1.626907750073364844e+13 2.509991583815202065e-04
3.566656676660525000e+13 1.252287277698196292e-04 2.682102333737196875e+13 1.400992347173615152e-04 1.747012247012944922e+13 2.310366499811608283e-04
3.854159187328230469e+13 1.142381514192987435e-04 2.848827072179173438e+13 1.308394311811057113e-04 1.875983313175309375e+13 2.142511366109732312e-04
4.164836817199656250e+13 1.040905859850954634e-04 3.025915747171555078e+13 1.220824086108052674e-04 2.014475512309398828e+13 1.989036873737228309e-04
4.500557675700488281e+13 9.471916074544607341e-05 3.214012601325406641e+13 1.140945223588911770e-04 2.163191730541263672e+13 1.845539934393519742e-04
4.863340457580225000e+13 8.609877219551891417e-05 3.413801924635297266e+13 1.056100934399420633e-04 2.322886743715060547e+13 1.705432921475856067e-04
5.255366581354858594e+13 7.813466963401831432e-05 3.626010543903179688e+13 9.659825578846755443e-05 2.494371048088763281e+13 1.574090257237925454e-04
5.678993306210655469e+13 7.083790912164268563e-05 3.851410466909750000e+13 8.884667686377628680e-05 2.678514973826302344e+13 1.447293222813242027e-04
6.136767906240134375e+13 6.409503649830119608e-05 4.090821690952637500e+13 8.474107662533129090e-05 2.876253102163347656e+13 1.334929940777344643e-04
6.631442987240946094e+13 5.794343061260774316e-05 4.345115185968727344e+13 8.038026422839017091e-05 3.088589008664903906e+13 1.234362070356532853e-04
7.165993038177370312e+13 5.225827987556943638e-05 4.615216063093529688e+13 7.574837518492099362e-05 3.316600356648270703e+13 1.130875829786665856e-04
7.743632316828775000e+13 4.709532467036145974e-05 4.902106940184100781e+13 7.096777004727182426e-05 3.561444366621737500e+13 1.024052878941771863e-04
8.367834177171689062e+13 4.232422575861495784e-05 5.206831516549549219e+13 6.660742959660153196e-05 3.824363689497982812e+13 9.425479838220893203e-05
9.042351954711342188e+13 3.801267984271675739e-05 5.530498369893864844e+13 6.197604183650877604e-05 4.106692713390357031e+13 8.908678435023862860e-05
9.771241535346501562e+13 3.402939942535795757e-05 5.874284989284160156e+13 5.705675793494073160e-05 4.409864336000763281e+13 8.374653358724179508e-05
1.055888574347448906e+14 3.044893186756058806e-05 6.239442058816067969e+13 5.187103044198256501e-05 4.735417236970890625e+13 7.826747816264435493e-05
1.141002069598273906e+14 2.714257937796456217e-05 6.627298007560008594e+13 4.826922980678571726e-05 5.085003687105975781e+13 7.286137257789836229e-05
1.232976428059289844e+14 2.418772126493248814e-05 7.039263842341515625e+13 4.444353418396303559e-05 5.460397934105042188e+13 6.771584600086267820e-05
1.332364692980007812e+14 2.146092337360534118e-05 7.476838280936195312e+13 4.038002582221112584e-05 5.863505207357650000e+13 6.212848219256835705e-05
1.439764487544876562e+14 1.903928696599845450e-05 7.941613204354265625e+13 3.606392181552499148e-05 6.296371387508639844e+13 5.603147770361721570e-05
1.555821608390881250e+14 1.681094759757679135e-05 8.435279448049890625e+13 3.387533045389533006e-05 6.761193389867006250e+13 4.981555258684690265e-05
1.681233908792683750e+14 1.483733045622525376e-05 8.959632953123459375e+13 3.190338783104924034e-05 7.260330314357390625e+13 4.373182743352031982e-05
1.816755494865323125e+14 1.303161814991108258e-05 9.516581299894556250e+13 2.980886538942371540e-05 7.796315418603009375e+13 3.842531987086182535e-05
1.963201260015954375e+14 1.143628881764500677e-05 1.010815064761437656e+14 2.758414332720673028e-05 8.371868974907220312e+13 3.523033316548011476e-05
2.121451784910627812e+14 9.986293878576402137e-06 1.073649310556502656e+14 2.529320735325554754e-05 8.989912076386064062e+13 3.231697584229717321e-05
2.292458632419538125e+14 8.708967424925925129e-06 1.140389456236005000e+14 2.288745222013550382e-05 9.653581462321876562e+13 3.040415904651176893e-05
2.477250069379378125e+14 7.556380096581238232e-06 1.211278300192985312e+14 2.033215063225135997e-05 1.036624543798069219e+14 2.851204564822154181e-05
2.676937249577840000e+14 6.544483446549471188e-06 1.286573733644520938e+14 1.761800648883867480e-05 1.113152096969092188e+14 2.692150342986472251e-05
2.892720895138638750e+14 5.638639457073207345e-06 1.366549678831263281e+14 1.577486389873490575e-05 1.195329204194552656e+14 2.467660099950054492e-05
3.125898516482341250e+14 4.846477550401984239e-06 1.451497085537284062e+14 1.458251887917079415e-05 1.283572936969506562e+14 2.055019819483974274e-05
3.377872214276710000e+14 4.143527522193498646e-06 1.541724989555508438e+14 1.331605535599165389e-05 1.378331156587687500e+14 1.677050221375572372e-05
3.650157110289922500e+14 3.531556918633318054e-06 1.637561636949547500e+14 1.197086597772773572e-05 1.480084787161178125e+14 1.518688088342967570e-05
3.944390457841196250e+14 2.993739651723281616e-06 1.739355678201740312e+14 1.099211782043531397e-05 1.589350256442950625e+14 1.364092175800611776e-05
4.262341486630711875e+14 2.527931742361794160e-06 1.847477436591808750e+14 1.054890355910834040e-05 1.706682116840230938e+14 1.269281844549183449e-05
4.605922041145094375e+14 2.122935711479161968e-06 1.962320255420437188e+14 1.007813823052195789e-05 1.832675859921011250e+14 1.169634477967186490e-05
4.977198076608352500e+14 1.774213690952678280e-06 2.084301928978916250e+14 9.578109206330509266e-06 1.967970938698034375e+14 1.075030644547868690e-05
5.378402081602515625e+14 1.474610512335544530e-06 2.213866222470640625e+14 8.917697521524502264e-06 2.113254013029312188e+14 9.788719081266004823e-06
5.811946502056527500e+14 1.218345523401888030e-06 2.351484486413850312e+14 7.892586204437976143e-06 2.269262434606373750e+14 9.159400512322622229e-06
6.280438247320960000e+14 1.001080246566035862e-06 2.497657371398979688e+14 6.803751958488773145e-06 2.436787989217564688e+14 8.409066685739494329e-06
